sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
142,19d699ebd627ce320bec550876622a4f,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:01.255865+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,fe28523f81347f844e0bb0d1907c05ab,,,,,,,,,,,,,,11,VERIFIED,,,,,True,,,,,False,N32jBbTyleycy+FM2dRPS+8o2NyJHpR2NcDYb6dEtmo=,a9d73b66442252dc08747e074bb27aa30ee73271d493c4f8092575ce2730eed4,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,9d964dca5614bce5c63b897865bc27a5a909023b4a1dbce84143325e5d830aab,a7E4l8Xib8IrMrRb2AM2BS4Kuq7TrPmMOpNoJHdViJo=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,f1699daa6aba283431a5b967735045a5d60ef3e9748adcf49a644dccf1a2d3ec,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r11_2d07d51e0de4caaa__f1699daa6aba2834.json,,,,,,,,,,,,,,,093335af733bb760d2a6dfa3dc194155481370be444d2c1e9f3505067d8caceb,79d859b77b36b36093766adf86bb70166b83cb5b85c991633487318cfb442718,,
143,b5f26503133b28eb9e4ca0c7e653cc82,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:02.565089+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,4e91dad0bdca381cdf181abcb3c58fbdf8525cfa193b19ecca82fb101934b496,06bc69b9c3f13b313b07b410d3fc30fac952a993dcfea331f62f5c65f2de56d1,a3b8208246e72eb5f383bfdcf71b381b4cb65fcfe2512f46091a0d7d9d56033c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,44a80aca8f6537b2f70c7f8b5cb7111afedb8e8afb3665f5c23fd212cfbb74e7,12abaeda2fba483afcef4ff9daf8aaeed2b2df1e0a1a1ba7195b79af3cbff092,,,2026-08-25T22:32:04.883782+00:00,fe28523f81347f844e0bb0d1907c05ab,,,,,e969b763da1333ef6f7b885c62d94529da2f140d5a13983897060b6364feac38,63bd805703577763e310a0b920c26eed781ab75acfeaa24db1d180dabcb2e131,,,2026-08-25T22:55:49.750125+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,12,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,yIG2/uU3mw6dWMlVIurxvbO27SGSlmzbrZY673kmD+w=,fd933226144548a63473564149b8450ecac6b47b40c8c4c6da214503be99bdfd,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,e42d8be972b1db01a9188f128a549faebdc9919b21f8b2ae030235599bcfaef2,Rp/+DgaPykCOFhbFUe1Z3jE8YLrxZeJ8r2SBBaTu/nk=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,abbf1e0f7a6f47a4a13a252102b47f3d7b8c3d94485b79b881c3b13bf6ca5e84,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r12_fd933226144548a6__abbf1e0f7a6f47a4.json,,,,,,,,,,,,,79d859b77b36b36093766adf86bb70166b83cb5b85c991633487318cfb442718,ac13b8916ef4314951abd1537333140bf8acb9c7ae0b189bfb9be2abbec6b1e7,,
144,c7011b75e35aed9a5cc2c5302f330cc4,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:02.585635+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,fe28523f81347f844e0bb0d1907c05ab,,,,,,,,,,,,,,12,VERIFIED,,,,,True,,,,,False,yIG2/uU3mw6dWMlVIurxvbO27SGSlmzbrZY673kmD+w=,fd933226144548a63473564149b8450ecac6b47b40c8c4c6da214503be99bdfd,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,b1ca6109410e37fdf6e0eb7c68e299c59dc7d728a353b67e32276fb39a738e05,Rp/+DgaPykCOFhbFUe1Z3jE8YLrxZeJ8r2SBBaTu/nk=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,e844281d90133817a47c1d2fc8b3ad75efc25d5b9ded74a4aae790180edcb0ff,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r12_6909bfe06acd3cc6__e844281d90133817.json,,,,,,,,,,,,,,,ac13b8916ef4314951abd1537333140bf8acb9c7ae0b189bfb9be2abbec6b1e7,e9c45b977e880a3c337149d5fc7a24cd276524410689684fbc7df91fff1849f1,,
145,8e7bcd9e703dbb28262260b4ba509d85,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:03.990834+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,4e91dad0bdca381cdf181abcb3c58fbdf8525cfa193b19ecca82fb101934b496,06bc69b9c3f13b313b07b410d3fc30fac952a993dcfea331f62f5c65f2de56d1,a3b8208246e72eb5f383bfdcf71b381b4cb65fcfe2512f46091a0d7d9d56033c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,44a80aca8f6537b2f70c7f8b5cb7111afedb8e8afb3665f5c23fd212cfbb74e7,12abaeda2fba483afcef4ff9daf8aaeed2b2df1e0a1a1ba7195b79af3cbff092,,,2026-08-25T22:32:04.883782+00:00,fe28523f81347f844e0bb0d1907c05ab,,,,,e969b763da1333ef6f7b885c62d94529da2f140d5a13983897060b6364feac38,63bd805703577763e310a0b920c26eed781ab75acfeaa24db1d180dabcb2e131,,,2026-08-25T22:55:49.750125+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,13,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,MHqPbJ5Skj4EOG7MSADT6LWrUVUR2FQN6LcU0M09tB0=,ab0376cc63f9731fd265efffbcbff1da017d09fc1974e918ce9b6d9f9d8c9ab7,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,42efecd511e9fe4d8409f6f7a655dbb57e0504585710b6697ebe1c0a61a6c103,f2BOe38TSuKlWaHEwkZVbCbbNk+EXWX8DeGU128ug3k=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,68b6a1714d7ca07299763b2b42919c0e7a71ded238fd810f1eb71f6ba1fedc45,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r13_ab0376cc63f9731f__68b6a1714d7ca072.json,,,,,,,,,,,,,e9c45b977e880a3c337149d5fc7a24cd276524410689684fbc7df91fff1849f1,e93b5b901e07b41c83dbdc4718970b97fcb45f27f5e6d14dd93b092fb3abfff9,,
146,6525972c200091ff74cd87c8fec37c79,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:04.019845+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,fe28523f81347f844e0bb0d1907c05ab,,,,,,,,,,,,,,13,VERIFIED,,,,,True,,,,,False,MHqPbJ5Skj4EOG7MSADT6LWrUVUR2FQN6LcU0M09tB0=,ab0376cc63f9731fd265efffbcbff1da017d09fc1974e918ce9b6d9f9d8c9ab7,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,b72fee0d50bd74f63a6deccd09710228c2d6e234b81a97a74f9c609bb54c98f9,f2BOe38TSuKlWaHEwkZVbCbbNk+EXWX8DeGU128ug3k=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,730dca255c3e4605fa10c671c169dd7602fc4fbbd5cb63dcb942dc2b51ed5988,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r13_cc2a339c21eb4e19__730dca255c3e4605.json,,,,,,,,,,,,,,,e93b5b901e07b41c83dbdc4718970b97fcb45f27f5e6d14dd93b092fb3abfff9,bc2d6b630a23779201e95170a91b620c1350b14057fa9dd107991bf844ebcae5,,
147,f9083864b36e5cd2c0dcec8de71a7fe9,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:05.324771+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,4e91dad0bdca381cdf181abcb3c58fbdf8525cfa193b19ecca82fb101934b496,06bc69b9c3f13b313b07b410d3fc30fac952a993dcfea331f62f5c65f2de56d1,a3b8208246e72eb5f383bfdcf71b381b4cb65fcfe2512f46091a0d7d9d56033c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,44a80aca8f6537b2f70c7f8b5cb7111afedb8e8afb3665f5c23fd212cfbb74e7,12abaeda2fba483afcef4ff9daf8aaeed2b2df1e0a1a1ba7195b79af3cbff092,,,2026-08-25T22:32:04.883782+00:00,fe28523f81347f844e0bb0d1907c05ab,,,,,e969b763da1333ef6f7b885c62d94529da2f140d5a13983897060b6364feac38,63bd805703577763e310a0b920c26eed781ab75acfeaa24db1d180dabcb2e131,,,2026-08-25T22:55:49.750125+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,14,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,qz0H4NmJb7XwN76dAO/d39ZYQDExkav02vjaPfI4i4o=,479eefd1ee20f8742fa6d5343ee9fd35afb853cab54fe0f1f6dd95eded4b5af8,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,9e163317be0604c8417f908e17ba87be5d6fbe6130cd48f9ed3f0f3e80e48082,OabfBJkj0ClVeAcRbtxL+kiftpLp15Nn1h9R8LKeezU=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,dad4c6cf8bec259308968ea80aac39c172a139d0dacc00636cf37463c129cbb7,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r14_479eefd1ee20f874__dad4c6cf8bec2593.json,,,,,,,,,,,,,bc2d6b630a23779201e95170a91b620c1350b14057fa9dd107991bf844ebcae5,b95c33c56abff7c2088929722612f4822d8dca42678a7ef4afad4efe0cce8b53,,
148,b99fda6bd217395210ee69f9eb993b1a,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:05.344395+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,fe28523f81347f844e0bb0d1907c05ab,,,,,,,,,,,,,,14,VERIFIED,,,,,True,,,,,False,qz0H4NmJb7XwN76dAO/d39ZYQDExkav02vjaPfI4i4o=,479eefd1ee20f8742fa6d5343ee9fd35afb853cab54fe0f1f6dd95eded4b5af8,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,73240dce88e884f0a681fef20e3b3786402a4d2b841a206c4ca6133345ad6c35,OabfBJkj0ClVeAcRbtxL+kiftpLp15Nn1h9R8LKeezU=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,179faee2fc13819382ed8d3ed0ee346cbe3e39b84a824fd622d69ff6674a9a21,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r14_68f93e61734ac127__179faee2fc138193.json,,,,,,,,,,,,,,,b95c33c56abff7c2088929722612f4822d8dca42678a7ef4afad4efe0cce8b53,888a215e0a705f1f5eaa02f06663d602f9c94305e45e1daaf5add78424a21e31,,
149,80248e97249d78f06e36ff68355ea762,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:06.415707+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,4e91dad0bdca381cdf181abcb3c58fbdf8525cfa193b19ecca82fb101934b496,06bc69b9c3f13b313b07b410d3fc30fac952a993dcfea331f62f5c65f2de56d1,a3b8208246e72eb5f383bfdcf71b381b4cb65fcfe2512f46091a0d7d9d56033c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,44a80aca8f6537b2f70c7f8b5cb7111afedb8e8afb3665f5c23fd212cfbb74e7,12abaeda2fba483afcef4ff9daf8aaeed2b2df1e0a1a1ba7195b79af3cbff092,,,2026-08-25T22:32:04.883782+00:00,fe28523f81347f844e0bb0d1907c05ab,,,,,e969b763da1333ef6f7b885c62d94529da2f140d5a13983897060b6364feac38,63bd805703577763e310a0b920c26eed781ab75acfeaa24db1d180dabcb2e131,,,2026-08-25T22:55:49.750125+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,15,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,RazprffJrkCnXMG9VosRvTuMkqmuRH4ML+kaYMfIHHs=,5cd5a70cf07fa6b766985ab172911e9074d29677552ec06f9f8ecbb2ffe6e7e1,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,843f30d62a353b79b29f98103fc343c440b1769f72db9a7ffcfb9d11aff1aa3c,kArgDXEGrfjySY1KVM6Gq5V/gINDxkYpYnj+TkLxeho=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,412d9a09946b878d0fcc9ff252d3381eb25620fe0ff1da27af9996fd3d12983a,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r15_5cd5a70cf07fa6b7__412d9a09946b878d.json,,,,,,,,,,,,,888a215e0a705f1f5eaa02f06663d602f9c94305e45e1daaf5add78424a21e31,14ed66aa641a9142dc7d6a42e068d5fc8b0dd5271aa9ea85913219db6a94e07d,,
150,2540423d031af2fa7584b88ea51cc0cc,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:06.433994+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,fe28523f81347f844e0bb0d1907c05ab,,,,,,,,,,,,,,15,VERIFIED,,,,,True,,,,,False,RazprffJrkCnXMG9VosRvTuMkqmuRH4ML+kaYMfIHHs=,5cd5a70cf07fa6b766985ab172911e9074d29677552ec06f9f8ecbb2ffe6e7e1,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,b5922cbd1516657a644dfd37ece4a5077e9af9ed2c15fd17bc1c9bc99726abea,kArgDXEGrfjySY1KVM6Gq5V/gINDxkYpYnj+TkLxeho=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,625c7bf823ea62dd186266b3639736f036fd30d86c2a692e476869060c080d8a,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r15_6c0f6e9084cbe420__625c7bf823ea62dd.json,,,,,,,,,,,,,,,14ed66aa641a9142dc7d6a42e068d5fc8b0dd5271aa9ea85913219db6a94e07d,d73a2c2f4e9a037f4446944d19faead7377fed79773b840d75587542c6442d37,,
151,6f0394b28c0752bfb2d481d392934e6d,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:07.464565+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,4e91dad0bdca381cdf181abcb3c58fbdf8525cfa193b19ecca82fb101934b496,06bc69b9c3f13b313b07b410d3fc30fac952a993dcfea331f62f5c65f2de56d1,a3b8208246e72eb5f383bfdcf71b381b4cb65fcfe2512f46091a0d7d9d56033c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,44a80aca8f6537b2f70c7f8b5cb7111afedb8e8afb3665f5c23fd212cfbb74e7,12abaeda2fba483afcef4ff9daf8aaeed2b2df1e0a1a1ba7195b79af3cbff092,,,2026-08-25T22:32:04.883782+00:00,fe28523f81347f844e0bb0d1907c05ab,,,,,e969b763da1333ef6f7b885c62d94529da2f140d5a13983897060b6364feac38,63bd805703577763e310a0b920c26eed781ab75acfeaa24db1d180dabcb2e131,,,2026-08-25T22:55:49.750125+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,16,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,D6MmxoT/M1h1tMHJiTvZ8d0NTeRSg3ZLC3wBKcyDN54=,7d8bb254cdc04d1626b80ee12daca17dd720313c03b178ed5fe1f6222db8379f,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,c389a16025d7eb2ab71ede3f47c14a5ec59b5e6c469f69519878a9e36dbda709,WfnBYf53cMW6h98n6fs0oENtNJY7W2BqrcFZWpFoK/Y=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,01b41fe4c07ce54d5ffaeb040b2b2e741c9eb88ca4f2703bb1932346b0c9d51f,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r16_7d8bb254cdc04d16__01b41fe4c07ce54d.json,,,,,,,,,,,,,d73a2c2f4e9a037f4446944d19faead7377fed79773b840d75587542c6442d37,feb4e08c5c4057eb3fade4397345ea7c3bdd5985adee1b3944150f7b4636eeec,,
152,886ac579b7fd291862bfeac537ee83a0,7e9eb58cbdb02b74756f5c4c27945b3cc9e1a238ec3d8ac82aa08aa22eac48ef,2026-08-24T22:56:07.483132+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,fe28523f81347f844e0bb0d1907c05ab,,,,,,,,,,,,,,16,VERIFIED,,,,,True,,,,,False,D6MmxoT/M1h1tMHJiTvZ8d0NTeRSg3ZLC3wBKcyDN54=,7d8bb254cdc04d1626b80ee12daca17dd720313c03b178ed5fe1f6222db8379f,/AihxcWZKMhhMS8aavWjybrhf6c3gFpzeEPlX7hunhM=,b99356675a4f6feac3ec8e66f16ec266663aac6bbaefabb5d49308d3c53999a5,WfnBYf53cMW6h98n6fs0oENtNJY7W2BqrcFZWpFoK/Y=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,de962ba7bb0358b10de2f7f230b3a490eb2f3cf8c5a8e9bb2e0ddfea9b1327ab,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r16_a140010e882b544e__de962ba7bb0358b1.json,,,,,,,,,,,,,,,feb4e08c5c4057eb3fade4397345ea7c3bdd5985adee1b3944150f7b4636eeec,170add8d750f444b15e53c7e1fbc75db80266b49f78dd06d19613f4d9b73f941,,
